order,config_id,model,family,dataset,task,seed,metric,value,source
4,embedding_bge,BGE,frozen_embedding,amazon_google,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/amazon_google/metrics.json
4,embedding_bge,BGE,frozen_embedding,amazon_google,ranking,deterministic,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/amazon_google/metrics.json
4,embedding_bge,BGE,frozen_embedding,amazon_google,ranking,deterministic,mrr_at_100,0.888783765772342,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/amazon_google/metrics.json
4,embedding_bge,BGE,frozen_embedding,amazon_google,ranking,deterministic,ndcg_at_100,0.9108585008452551,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/amazon_google/metrics.json
4,embedding_bge,BGE,frozen_embedding,link_lives_release2,classification,deterministic,f1,0.6691094471881472,exp03_full_matrix_finalize_20260819/inventory/exp01_final/link_lives_release2/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/metrics.json
4,embedding_bge,BGE,frozen_embedding,link_lives_release2,ranking,deterministic,hits_at_1,0.5618408437200384,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/link_lives_release2/metrics.json
4,embedding_bge,BGE,frozen_embedding,link_lives_release2,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/link_lives_release2/metrics.json
4,embedding_bge,BGE,frozen_embedding,link_lives_release2,ranking,deterministic,hits_at_100_end_to_end,0.9627692307692308,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/link_lives_release2/metrics.json
4,embedding_bge,BGE,frozen_embedding,link_lives_release2,ranking,deterministic,mrr_at_100,0.6704069937250592,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/link_lives_release2/metrics.json
4,embedding_bge,BGE,frozen_embedding,link_lives_release2,ranking,deterministic,ndcg_at_100,0.7423603924382219,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/link_lives_release2/metrics.json
4,embedding_bge,BGE,frozen_embedding,walmart_amazon,classification,deterministic,f1,0.4663677130044843,exp03_full_matrix_finalize_20260819/inventory/exp01_final/walmart_amazon/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/metrics.json
4,embedding_bge,BGE,frozen_embedding,walmart_amazon,ranking,deterministic,hits_at_1,0.7938931297709924,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
4,embedding_bge,BGE,frozen_embedding,walmart_amazon,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
4,embedding_bge,BGE,frozen_embedding,walmart_amazon,ranking,deterministic,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
4,embedding_bge,BGE,frozen_embedding,walmart_amazon,ranking,deterministic,mrr_at_100,0.8672711899230319,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
4,embedding_bge,BGE,frozen_embedding,walmart_amazon,ranking,deterministic,ndcg_at_100,0.8971902444358406,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/walmart_amazon/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_seen,classification,deterministic,f1,0.35673076923076924,exp03_full_matrix_finalize_20260819/inventory/exp01_final/wdc_80_medium_seen/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_seen,ranking,deterministic,hits_at_1,0.34808853118712274,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_seen,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_seen,ranking,deterministic,hits_at_100_end_to_end,0.994,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_seen,ranking,deterministic,mrr_at_100,0.5063740391861297,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_seen,ranking,deterministic,ndcg_at_100,0.6180363436502825,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_seen/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_unseen,classification,deterministic,f1,0.4070138150903294,exp03_full_matrix_finalize_20260819/inventory/exp01_final/wdc_80_medium_unseen/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_unseen,ranking,deterministic,hits_at_1,0.4415322580645161,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_unseen,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_unseen,ranking,deterministic,hits_at_100_end_to_end,0.992,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_unseen,ranking,deterministic,mrr_at_100,0.6034686457352678,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
4,embedding_bge,BGE,frozen_embedding,wdc_80_medium_unseen,ranking,deterministic,ndcg_at_100,0.6966157356052115,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/BAAI__bge-base-en-v1.5/wdc_80_medium_unseen/metrics.json
5,embedding_gte,GTE,frozen_embedding,abt_buy,classification,deterministic,f1,0.5,exp03_full_matrix_finalize_20260819/inventory/exp01_final/abt_buy/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
5,embedding_gte,GTE,frozen_embedding,abt_buy,ranking,deterministic,hits_at_1,0.8181818181818182,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
5,embedding_gte,GTE,frozen_embedding,abt_buy,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
5,embedding_gte,GTE,frozen_embedding,abt_buy,ranking,deterministic,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
5,embedding_gte,GTE,frozen_embedding,abt_buy,ranking,deterministic,mrr_at_100,0.8837868480725624,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
5,embedding_gte,GTE,frozen_embedding,abt_buy,ranking,deterministic,ndcg_at_100,0.910553278511335,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/abt_buy/metrics.json
5,embedding_gte,GTE,frozen_embedding,amazon_google,classification,deterministic,f1,0.5440900562851783,exp03_full_matrix_finalize_20260819/inventory/exp01_final/amazon_google/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
5,embedding_gte,GTE,frozen_embedding,amazon_google,ranking,deterministic,hits_at_1,0.8333333333333334,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
5,embedding_gte,GTE,frozen_embedding,amazon_google,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
5,embedding_gte,GTE,frozen_embedding,amazon_google,ranking,deterministic,hits_at_100_end_to_end,0.9938650306748467,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
5,embedding_gte,GTE,frozen_embedding,amazon_google,ranking,deterministic,mrr_at_100,0.8980354693317655,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
5,embedding_gte,GTE,frozen_embedding,amazon_google,ranking,deterministic,ndcg_at_100,0.9193597201669997,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/amazon_google/metrics.json
5,embedding_gte,GTE,frozen_embedding,link_lives_release2,classification,deterministic,f1,0.7341927562922038,exp03_full_matrix_finalize_20260819/inventory/exp01_final/link_lives_release2/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
5,embedding_gte,GTE,frozen_embedding,link_lives_release2,ranking,deterministic,hits_at_1,0.6285894603976018,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/link_lives_release2/metrics.json
5,embedding_gte,GTE,frozen_embedding,link_lives_release2,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/link_lives_release2/metrics.json
5,embedding_gte,GTE,frozen_embedding,link_lives_release2,ranking,deterministic,hits_at_100_end_to_end,0.9750769230769231,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/link_lives_release2/metrics.json
5,embedding_gte,GTE,frozen_embedding,link_lives_release2,ranking,deterministic,mrr_at_100,0.7228716793910138,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/link_lives_release2/metrics.json
5,embedding_gte,GTE,frozen_embedding,link_lives_release2,ranking,deterministic,ndcg_at_100,0.7836525236654966,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/link_lives_release2/metrics.json
5,embedding_gte,GTE,frozen_embedding,walmart_amazon,classification,deterministic,f1,0.4986449864498645,exp03_full_matrix_finalize_20260819/inventory/exp01_final/walmart_amazon/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
5,embedding_gte,GTE,frozen_embedding,walmart_amazon,ranking,deterministic,hits_at_1,0.8549618320610687,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/walmart_amazon/metrics.json
5,embedding_gte,GTE,frozen_embedding,walmart_amazon,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/walmart_amazon/metrics.json
5,embedding_gte,GTE,frozen_embedding,walmart_amazon,ranking,deterministic,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/walmart_amazon/metrics.json
5,embedding_gte,GTE,frozen_embedding,walmart_amazon,ranking,deterministic,mrr_at_100,0.9150127226463104,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/walmart_amazon/metrics.json
5,embedding_gte,GTE,frozen_embedding,walmart_amazon,ranking,deterministic,ndcg_at_100,0.9339357927995758,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/walmart_amazon/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_seen,classification,deterministic,f1,0.35862735621072983,exp03_full_matrix_finalize_20260819/inventory/exp01_final/wdc_80_medium_seen/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_seen,ranking,deterministic,hits_at_1,0.36088709677419356,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/wdc_80_medium_seen/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_seen,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/wdc_80_medium_seen/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_seen,ranking,deterministic,hits_at_100_end_to_end,0.992,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/wdc_80_medium_seen/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_seen,ranking,deterministic,mrr_at_100,0.5333424733933323,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/wdc_80_medium_seen/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_seen,ranking,deterministic,ndcg_at_100,0.6408938125092308,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/wdc_80_medium_seen/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_unseen,classification,deterministic,f1,0.4125514403292181,exp03_full_matrix_finalize_20260819/inventory/exp01_final/wdc_80_medium_unseen/Alibaba-NLP__gte-base-en-v1.5/a829fd0e060bb84554da0dfd354d0de0f7712b7f/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_unseen,ranking,deterministic,hits_at_1,0.47695390781563124,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/wdc_80_medium_unseen/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_unseen,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/wdc_80_medium_unseen/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_unseen,ranking,deterministic,hits_at_100_end_to_end,0.998,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/wdc_80_medium_unseen/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_unseen,ranking,deterministic,mrr_at_100,0.6342629373445894,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/wdc_80_medium_unseen/metrics.json
5,embedding_gte,GTE,frozen_embedding,wdc_80_medium_unseen,ranking,deterministic,ndcg_at_100,0.7205360990856092,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/Alibaba-NLP__gte-base-en-v1.5/wdc_80_medium_unseen/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,abt_buy,classification,deterministic,f1,0.41681901279707495,exp03_full_matrix_finalize_20260819/inventory/exp01_final/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,abt_buy,ranking,deterministic,hits_at_1,0.6883116883116883,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/abt_buy/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,abt_buy,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/abt_buy/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,abt_buy,ranking,deterministic,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/abt_buy/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,abt_buy,ranking,deterministic,mrr_at_100,0.7849910487611023,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/abt_buy/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,abt_buy,ranking,deterministic,ndcg_at_100,0.8347457461506123,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/abt_buy/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,amazon_google,classification,deterministic,f1,0.44635193133047213,exp03_full_matrix_finalize_20260819/inventory/exp01_final/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,amazon_google,ranking,deterministic,hits_at_1,0.7177914110429447,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/amazon_google/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,amazon_google,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/amazon_google/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,amazon_google,ranking,deterministic,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/amazon_google/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,amazon_google,ranking,deterministic,mrr_at_100,0.8106694611759998,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/amazon_google/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,amazon_google,ranking,deterministic,ndcg_at_100,0.8508433370441116,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/amazon_google/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,link_lives_release2,classification,deterministic,f1,0.4324460070316424,exp03_full_matrix_finalize_20260819/inventory/exp01_final/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,link_lives_release2,ranking,deterministic,hits_at_1,0.3604060913705584,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/link_lives_release2/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,link_lives_release2,ranking,deterministic,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/link_lives_release2/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,link_lives_release2,ranking,deterministic,hits_at_100_end_to_end,0.6667692307692308,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/link_lives_release2/metrics.json
6,embedding_roberta,RoBERTa embedding,frozen_embedding,link_lives_release2,ranking,deterministic,mrr_at_100,0.46457828073342067,exp03_full_matrix_finalize_20260819/inventory/exp02/ranking_by_backbone/sentence-transformers__all-roberta-large-v1/link_lives_release2/metrics.json
