family,dataset,mask_probability,mask_seed,left_model,right_model,metric,comparison_type,left_mean,right_mean,paired_difference,ci95_lower,ci95_upper,effect_size_paired_dz,probability_of_superiority,raw_p_value,queries,holm_adjusted_p_value,statistically_supported_0_05
public__abt_buy__p10__seed20260727__reciprocal_rank,abt_buy,0.1,20260727,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.8874118891438243,0.9131763103421933,-0.025764421198369063,-0.06519275211007075,0.012962725108274278,-0.10383021008823544,0.4642857142857143,0.1892,154,1.0,False
public__abt_buy__p10__seed20260727__hit_at_1,abt_buy,0.1,20260727,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.8636363636363636,0.9025974025974026,-0.03896103896103896,-0.08441558441558442,0.006493506493506494,-0.12988789390883407,0.4805194805194805,0.132,154,1.0,False
public__abt_buy__p10__seed20260727__reciprocal_rank,abt_buy,0.1,20260727,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.8001182299255951,0.8237442289470656,-0.02362599902147052,-0.05485080578347393,0.007306414994560223,-0.12078949454402661,0.48051948051948057,0.1272,154,1.0,False
public__abt_buy__p10__seed20260727__hit_at_1,abt_buy,0.1,20260727,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.7207792207792207,0.7597402597402597,-0.03896103896103896,-0.09090909090909091,0.012987012987012988,-0.12137025493693698,0.4805194805194805,0.1568,154,1.0,False
public__abt_buy__p10__seed20260727__reciprocal_rank,abt_buy,0.1,20260727,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.8960097787096218,0.9081821884767335,-0.01217240976711159,-0.03912191431063873,0.014406928890280722,-0.07150195472132696,0.4902597402597403,0.3676,154,1.0,False
public__abt_buy__p10__seed20260727__hit_at_1,abt_buy,0.1,20260727,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.8506493506493507,0.8766233766233766,-0.025974025974025976,-0.06493506493506493,0.012987012987012988,-0.10212988968721273,0.487012987012987,0.248,154,1.0,False
public__abt_buy__p10__seed20260727__reciprocal_rank,abt_buy,0.1,20260727,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.8758637179408096,0.8979143065667843,-0.02205058862597459,-0.06144797930954078,0.01552008853174059,-0.08970494263301029,0.4967532467532467,0.2452,154,1.0,False
public__abt_buy__p10__seed20260727__hit_at_1,abt_buy,0.1,20260727,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.8441558441558441,0.8701298701298701,-0.025974025974025976,-0.07792207792207792,0.025974025974025976,-0.07594614597576235,0.487012987012987,0.3988,154,1.0,False
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.7607852542437286,0.5544180348986971,0.20636721934503136,0.14525903050524638,0.2668415578567981,0.537681675844054,0.672077922077922,0.0,154,0.0,True
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.7012987012987013,0.4805194805194805,0.22077922077922077,0.14935064935064934,0.2922077922077922,0.4790773311557534,0.6103896103896104,0.0,154,0.0,True
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.7607852542437286,0.7433329206303072,0.017452333613421307,-0.03535070604191747,0.07101901910950917,0.05133431995429259,0.4935064935064935,0.5148,154,1.0,False
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.7012987012987013,0.6948051948051948,0.006493506493506494,-0.05844155844155844,0.07142857142857142,0.01606613453850121,0.5032467532467533,0.9072,154,1.0,False
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.7607852542437286,0.7114631494724685,0.04932210477125999,-0.009855495625382528,0.10936378723930021,0.12885499201893483,0.5616883116883117,0.1012,154,0.506,False
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.7012987012987013,0.6753246753246753,0.025974025974025976,-0.03896103896103896,0.09090909090909091,0.060829354789616326,0.512987012987013,0.5066,154,1.0,False
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.5544180348986971,0.7433329206303072,-0.18891488573161005,-0.2462884532165917,-0.13394733297730443,-0.5287043298380003,0.3051948051948052,0.0,154,0.0,True
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.4805194805194805,0.6948051948051948,-0.21428571428571427,-0.2857142857142857,-0.14285714285714285,-0.4845024090596342,0.39285714285714285,0.0,154,0.0,True
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.5544180348986971,0.7114631494724685,-0.15704511457377135,-0.23351843371020625,-0.08178282823426843,-0.327282341994669,0.35714285714285715,0.0002,154,0.0014,True
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.4805194805194805,0.6753246753246753,-0.19480519480519481,-0.2792207792207792,-0.11038961038961038,-0.3546768969127989,0.4025974025974026,0.0,154,0.0,True
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.7433329206303072,0.7114631494724685,0.031869771157838685,-0.022144215264245815,0.08735498736316474,0.09303956900688792,0.5,0.2464,154,0.7392000000000001,False
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.6948051948051948,0.6753246753246753,0.01948051948051948,-0.03896103896103896,0.07792207792207792,0.050307738060769075,0.5097402597402597,0.6006,154,1.0,False
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.7607852542437286,0.7730360542912601,-0.01225080004753164,-0.06360131888177424,0.03649531223184621,-0.038146943817821466,0.4837662337662338,0.6292,154,1.0,False
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.7012987012987013,0.7207792207792207,-0.01948051948051948,-0.08441558441558442,0.045454545454545456,-0.04824857110617547,0.4902597402597403,0.6012,154,1.0,False
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.6902165559453208,0.7691486537503466,-0.07893209780502579,-0.13600899774119038,-0.024806113764564715,-0.22462406866557566,0.44155844155844154,0.0048,154,0.0288,True
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.6298701298701299,0.7337662337662337,-0.1038961038961039,-0.16883116883116883,-0.045454545454545456,-0.26049869173027784,0.4480519480519481,0.0006,154,0.0042,True
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.5544180348986971,0.6308633399303579,-0.07644530503166082,-0.1199142455944674,-0.036058710122261556,-0.28741743689307425,0.4577922077922078,0.0,154,0.0,True
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.4805194805194805,0.577922077922078,-0.09740259740259741,-0.14935064935064934,-0.045454545454545456,-0.2876830814703832,0.4512987012987013,0.0002,154,0.0016,True
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.7433329206303072,0.7834730351523582,-0.04014011452205094,-0.09569592683686218,0.013184387284458152,-0.11499775618067393,0.4935064935064935,0.1502,154,0.6008,False
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.6948051948051948,0.7272727272727273,-0.032467532467532464,-0.09740259740259741,0.032467532467532464,-0.08058229640253801,0.48376623376623373,0.3516,154,1.0,False
public__abt_buy__p30__seed20260725__reciprocal_rank,abt_buy,0.3,20260725,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.7114631494724685,0.8098388563492963,-0.09837570687682774,-0.14948141460733416,-0.050551261759080715,-0.3128825125197132,0.4188311688311688,0.0,154,0.0,True
public__abt_buy__p30__seed20260725__hit_at_1,abt_buy,0.3,20260725,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.6753246753246753,0.7662337662337663,-0.09090909090909091,-0.14935064935064934,-0.032467532467532464,-0.24699146683437306,0.45454545454545453,0.0026,154,0.0156,True
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.6633956144510799,0.5287255933014271,0.13467002114965274,0.07641988088196858,0.19217474021570016,0.36165599581332186,0.6461038961038961,0.0,154,0.0,True
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.6168831168831169,0.461038961038961,0.15584415584415584,0.09090909090909091,0.22727272727272727,0.3626203338114211,0.577922077922078,0.0,154,0.0,True
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.6633956144510799,0.6521882215224996,0.011207392928580293,-0.03247650996304939,0.05474315668013561,0.04026791155175552,0.5389610389610389,0.607,154,1.0,False
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.6168831168831169,0.5909090909090909,0.025974025974025976,-0.025974025974025976,0.07792207792207792,0.07594614597576235,0.512987012987013,0.396,154,1.0,False
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.6633956144510799,0.6406748263182998,0.022720788132780077,-0.034939597147814125,0.08087006031656643,0.061191981825383546,0.5454545454545454,0.4418,154,1.0,False
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.6168831168831169,0.6038961038961039,0.012987012987012988,-0.05194805194805195,0.07792207792207792,0.032808358696101554,0.5064935064935064,0.7524,154,1.0,False
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.5287255933014271,0.6521882215224996,-0.12346262822107243,-0.1750901703010365,-0.07461985381897909,-0.3848249692268746,0.3246753246753247,0.0,154,0.0,True
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.461038961038961,0.5909090909090909,-0.12987012987012986,-0.19480519480519481,-0.06493506493506493,-0.3187248516093212,0.4350649350649351,0.0,154,0.0,True
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.5287255933014271,0.6406748263182998,-0.11194923301687264,-0.17971268384795355,-0.04576566341136516,-0.26478637748538564,0.39935064935064934,0.0016,154,0.0128,True
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.461038961038961,0.6038961038961039,-0.14285714285714285,-0.22077922077922077,-0.07142857142857142,-0.29929659926660157,0.4285714285714286,0.0,154,0.0,True
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.6521882215224996,0.6406748263182998,0.011513395204199778,-0.04386884813279865,0.06861366445931162,0.032685910575510874,0.48376623376623373,0.6718,154,1.0,False
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.5909090909090909,0.6038961038961039,-0.012987012987012988,-0.07792207792207792,0.05194805194805195,-0.03151993803145073,0.49350649350649356,0.7702,154,1.0,False
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.6633956144510799,0.6810653855457843,-0.01766977109470443,-0.06879769201856793,0.034731379925787426,-0.05418073725432143,0.4935064935064935,0.4966,154,1.0,False
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.6168831168831169,0.6233766233766234,-0.006493506493506494,-0.06493506493506493,0.05194805194805195,-0.01753002367736067,0.4967532467532467,0.9106,154,1.0,False
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.6089649455901613,0.7226820217775889,-0.11371707618742743,-0.17281741889832275,-0.05761598358077396,-0.3117312042708341,0.4318181818181818,0.0,154,0.0,True
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.5584415584415584,0.6818181818181818,-0.12337662337662338,-0.18181818181818182,-0.06493506493506493,-0.32061842120145384,0.4383116883116883,0.0,154,0.0,True
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.5287255933014271,0.5734963772360123,-0.044770783934585126,-0.08943679761320433,-0.002338025353733631,-0.161887116879968,0.538961038961039,0.0372,154,0.22319999999999998,False
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.461038961038961,0.5194805194805194,-0.05844155844155844,-0.11038961038961038,-0.012987012987012988,-0.19000841280756975,0.4707792207792208,0.0194,154,0.1358,False
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.6521882215224996,0.6992990942511196,-0.04711087272862006,-0.09866700765553052,0.0038409515576601333,-0.14534601218983487,0.4642857142857143,0.0712,154,0.356,False
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.5909090909090909,0.6558441558441559,-0.06493506493506493,-0.12337662337662338,-0.006493506493506494,-0.17382788680396702,0.4675324675324675,0.034,154,0.20400000000000001,False
public__abt_buy__p30__seed20260726__reciprocal_rank,abt_buy,0.3,20260726,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.6406748263182998,0.7009575719462178,-0.060282745627918036,-0.11594284720881531,-0.004762043871192399,-0.1715890764307081,0.4642857142857143,0.0302,154,0.2114,False
public__abt_buy__p30__seed20260726__hit_at_1,abt_buy,0.3,20260726,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.6038961038961039,0.6493506493506493,-0.045454545454545456,-0.1038961038961039,0.012987012987012988,-0.12363136853046353,0.4772727272727273,0.1478,154,0.7389999999999999,False
public__abt_buy__p30__seed20260727__reciprocal_rank,abt_buy,0.3,20260727,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.6870756184125594,0.5323002300525196,0.15477538836003987,0.09208845099032968,0.21943015829042165,0.3856502581453154,0.6266233766233766,0.0,154,0.0,True
public__abt_buy__p30__seed20260727__hit_at_1,abt_buy,0.3,20260727,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.6298701298701299,0.44805194805194803,0.18181818181818182,0.1038961038961039,0.2597402597402597,0.3806394141919143,0.5909090909090909,0.0,154,0.0,True
public__abt_buy__p30__seed20260727__reciprocal_rank,abt_buy,0.3,20260727,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.6870756184125594,0.6861085754697346,0.0009670429428248826,-0.04289280526772474,0.0435157185644382,0.003506053627471669,0.5064935064935064,0.9622,154,1.0,False
public__abt_buy__p30__seed20260727__hit_at_1,abt_buy,0.3,20260727,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.6298701298701299,0.6038961038961039,0.025974025974025976,-0.032467532467532464,0.08441558441558442,0.07202793530836397,0.512987012987013,0.4178,154,1.0,False
public__abt_buy__p30__seed20260727__reciprocal_rank,abt_buy,0.3,20260727,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.6870756184125594,0.6682318436922094,0.018843774720349937,-0.0493300985451002,0.0869163910261912,0.04356210716171568,0.4967532467532467,0.566,154,1.0,False
public__abt_buy__p30__seed20260727__hit_at_1,abt_buy,0.3,20260727,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.6298701298701299,0.6298701298701299,0.0,-0.07142857142857142,0.07142857142857142,0.0,0.5,1.0,154,1.0,False
public__abt_buy__p30__seed20260727__reciprocal_rank,abt_buy,0.3,20260727,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.5323002300525196,0.6861085754697346,-0.15380834541721497,-0.20987878879812522,-0.09978361489873332,-0.4399367102597621,0.3474025974025974,0.0,154,0.0,True
public__abt_buy__p30__seed20260727__hit_at_1,abt_buy,0.3,20260727,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.44805194805194803,0.6038961038961039,-0.15584415584415584,-0.22727272727272727,-0.08441558441558442,-0.33939528380255896,0.4220779220779221,0.0,154,0.0,True
public__abt_buy__p30__seed20260727__reciprocal_rank,abt_buy,0.3,20260727,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.5323002300525196,0.6682318436922094,-0.1359316136396899,-0.21678963020265413,-0.056834237928993635,-0.268189709624338,0.38311688311688313,0.001,154,0.006,True
public__abt_buy__p30__seed20260727__hit_at_1,abt_buy,0.3,20260727,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.44805194805194803,0.6298701298701299,-0.18181818181818182,-0.2727272727272727,-0.09090909090909091,-0.3215794074707305,0.40909090909090906,0.0002,154,0.0016,True
public__abt_buy__p30__seed20260727__reciprocal_rank,abt_buy,0.3,20260727,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.6861085754697346,0.6682318436922094,0.017876731777525048,-0.04410133939591772,0.08063729692349879,0.044591029473573136,0.49350649350649345,0.564,154,1.0,False
public__abt_buy__p30__seed20260727__hit_at_1,abt_buy,0.3,20260727,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.6038961038961039,0.6298701298701299,-0.025974025974025976,-0.09740259740259741,0.045454545454545456,-0.05688741076265011,0.487012987012987,0.5314,154,1.0,False
public__abt_buy__p30__seed20260727__reciprocal_rank,abt_buy,0.3,20260727,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.6870756184125594,0.7283962047748734,-0.041320586362313935,-0.0996252213455343,0.014939274662074472,-0.11339114199992316,0.4675324675324675,0.1492,154,0.746,False
public__abt_buy__p30__seed20260727__hit_at_1,abt_buy,0.3,20260727,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.6298701298701299,0.6753246753246753,-0.045454545454545456,-0.11038961038961038,0.01948051948051948,-0.10498317316340337,0.4772727272727273,0.2258,154,0.9032,False
public__abt_buy__p30__seed20260727__reciprocal_rank,abt_buy,0.3,20260727,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.5701802895274994,0.7754794923868996,-0.20529920285940031,-0.272447054270884,-0.1390717780492328,-0.4827786218495434,0.3636363636363636,0.0,154,0.0,True
public__abt_buy__p30__seed20260727__hit_at_1,abt_buy,0.3,20260727,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.5,0.7532467532467533,-0.2532467532467532,-0.33116883116883117,-0.18181818181818182,-0.5285565648700401,0.37337662337662336,0.0,154,0.0,True
public__abt_buy__p30__seed20260727__reciprocal_rank,abt_buy,0.3,20260727,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.5323002300525196,0.6263803584666017,-0.09408012841408206,-0.1482726332559966,-0.04267471335294052,-0.28008474425329305,0.4967532467532467,0.0,154,0.0,True
public__abt_buy__p30__seed20260727__hit_at_1,abt_buy,0.3,20260727,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.44805194805194803,0.577922077922078,-0.12987012987012986,-0.19480519480519481,-0.06493506493506493,-0.3068733152491267,0.4350649350649351,0.0002,154,0.0016,True
public__abt_buy__p30__seed20260727__reciprocal_rank,abt_buy,0.3,20260727,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.6861085754697346,0.7103385934091107,-0.024230017939376035,-0.07182267563188942,0.02255728519241955,-0.08072550124729985,0.4902597402597403,0.298,154,1.0,False
public__abt_buy__p30__seed20260727__hit_at_1,abt_buy,0.3,20260727,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.6038961038961039,0.6558441558441559,-0.05194805194805195,-0.11038961038961038,0.006493506493506494,-0.1383072143992436,0.474025974025974,0.101,154,0.505,False
